,BQLHLP100GUT,BQLHLP101GUT,BQLHLP102GUT,BQLHLP103GUT,BQLHLP104GUT,BQLHLP105GUT,BQLHLP106GUT,BQLHLP107GUT,BQLHLP108GUT,BQLHLP109GUT,BQLHLP110GUT,BQLHLP111GUT,BQLHLP112GUT,BQLHLP113GUT,BQLHLP114GUT,BQLHLP115GUT,BQLHLP116GUT,BQLHLP117GUT,BQLHLP118GUT,BQLHLP66GUT,BQLHLP67GUT,BQLHLP68GUT,BQLHLP69GUT,BQLHLP70GUT,BQLHLP71GUT,BQLHLP72GUT,BQLHLP73GUT,BQLHLP74GUT,BQLHLP75GUT,BQLHLP76GUT,BQLHLP77GUT,BQLHLP78GUT,BQLHLP79GUT,BQLHLP80GUT,BQLHLP81GUT,BQLHLP82GUT,BQLHLP83GUT,BQLHLP84GUT,BQLHLP85GUT,BQLHLP86GUT,BQLHLP87GUT,BQLHLP88GUT,BQLHLP89GUT,BQLHLP90GUT,BQLHLP91GUT,BQLHLP92GUT,BQLHLP93GUT,BQLHLP94GUT,BQLHLP95GUT,BQLHLP96GUT,BQLHLP97GUT,BQLHLP98GUT,BQLHLP99GUT,BQLHSO100GUT,BQLHSO101GUT,BQLHSO102GUT,BQLHSO76GUT,BQLHSO77GUT,BQLHSO78GUT,BQLHSO79GUT,BQLHSO80GUT,BQLHSO81GUT,BQLHSO82GUT,BQLHSO83GUT,BQLHSO84GUT,BQLHSO85GUT,BQLHSO86GUT,BQLHSO87GUT,BQLHSO88GUT,BQLHSO90GUT,BQLHSO91GUT,BQLHSO92GUT,BQLHSO93GUT,BQLHSO94GUT,BQLHSO95GUT,BQLHSO96GUT,BQLHSO97GUT,BQLHSO98GUT,BQLHSO99GUT,HULP63GUT,HULP64GUT,HULP65GUT,HULP66GUT,HULP68GUT,HULP69GUT,HULP70GUT,HULP71GUT
BQLHLP110GUT,0.7484533133068698,0.9135643528948968,0.9626649501126489,0.5610270714873226,0.9724636126309767,0.9148160068662161,0.4743768551299932,0.9768622823016129,0.9855880985588099,0.9977827843936631,0.0,0.9757179129564066,0.9371312090977363,0.7268891034581411,0.9048742981797375,0.9241497693380538,0.44480205986482135,0.9813682365983621,0.998712584486643,0.7383327969102028,0.7591102528341022,0.9883417372957122,0.9868755140721668,0.8033830418767657,0.9887708758001645,0.4636483925186854,0.9771483746379144,0.6452812645281265,0.9302649930264993,0.9899510066874083,0.7589672066659514,0.85337767764546,0.5663913027929764,0.9850516754282445,0.7630797840002861,0.9988198691127561,0.9974251689732861,0.9821907520652291,0.6573686657368666,0.7484533133068698,0.8843471730501019,0.7194149411722633,0.4603940921932554,0.4957980188105711,0.9053749597682652,0.7130851482315917,0.6810428065658192,0.7843579015127132,0.9639166040839681,0.6289024782748632,0.9502556950255695,0.8806994957622573,0.7002825161820978,0.5112112434288166,0.9352716089117763,0.5902084897900798,0.7490612595215106,0.7468440439151737,0.9869470371562422,0.5535886707434825,0.436004720523549,0.5627078639630941,0.4765583091942925,0.5703250724171226,0.5012337732003004,0.40288953259664556,0.9696742123520367,0.7787791009548332,0.99907019990702,0.8416121303150592,0.9442835175052748,0.7472731824196259,0.9966741765904946,0.9860529986052998,0.9801523441690806,0.8796981725852019,0.9807245288416837,0.9974609305153238,0.681865322032686,0.9626291885706112,0.8486571540964847,0.9009047670135536,0.9799735364588921,0.666273289704252,0.7855022708579193,0.9897721989772199,0.9992847691592461
BQLHLP111GUT,0.9676000429138505,0.9387047169473948,0.9737867896863712,0.9715695740800343,0.9719629510424489,0.9753602975360297,0.9836569752887745,0.9668848120730966,0.9969602689267961,0.9793655902442513,0.9757179129564066,0.0,0.9564066802560527,0.956013303293638,0.9555126417051103,0.8920001430461681,0.9708543432392804,0.9926331223402353,0.9973536458892107,0.9740728820226728,0.989879483603333,0.9668848120730966,0.9977827843936631,0.8722240102993241,0.9749311590315775,0.9576225726853342,0.9589815112827665,0.9794728748703644,0.9673497121195866,0.9679576583342274,0.9865536601938275,0.9961019919178915,0.9661338196903051,0.9187140149483246,0.9574795265171834,0.9850874369702821,0.6413117333619426,0.9851589600543575,0.9903086221077853,0.9800092980009298,0.960555019132425,0.9532596645567357,0.9771126130958767,0.9765761899653113,0.9514000643707756,0.9785073132353467,0.978006651646819,0.8969709973894074,0.9561921110038265,0.9453206022243679,0.967421235203662,0.9670993813253227,0.9763258591710474,0.9789006901977614,0.9894503450988806,0.9878768372492222,0.979294067160176,0.9786503594034974,0.633694524907914,0.9918463684154061,0.9795443979544398,0.9723205664628258,0.9655973965597396,0.9843722061295284,0.974287451274899,0.9751099667417659,0.9397060401244501,0.9782927439831206,0.9940993455637807,0.9857669062689983,0.9760397668347459,0.980331151879269,0.9911311375746522,0.9893788220148053,0.9628437578228374,0.9745735436112005,0.9671351428673605,0.984872867718056,0.9601974037120481,0.8682187175911025,0.9800808210850052,0.987197367950506,0.9690662661373959,0.9681722275864535,0.9285126774666523,0.9673139505775489,0.9963523227121553
BQLHLP112GUT,0.951364302828738,0.7924757715552695,0.9729285126774666,0.9439974251689733,0.8258412902764367,0.8366055144297823,0.9552980724528841,0.738082466115939,0.9947788148624969,0.9967814612166077,0.9371312090977363,0.9564066802560527,0.0,0.9278689697099739,0.9044451596752852,0.8888531273468512,0.9537960876873011,0.980796051925759,0.9967099381325323,0.9511854951185496,0.9834424060365483,0.9186782534062868,0.9555841647891857,0.8627472016593356,0.9210742767228123,0.8108214426206058,0.8722240102993241,0.8628187247434109,0.9400278940027894,0.8946107356149197,0.9831563137002468,0.6700997747022852,0.908307406215356,0.9317669777920824,0.6341951864964417,0.9981046382720022,0.9704609662768658,0.9924543146300469,0.9272610234953331,0.8828094267424811,0.8952544433715982,0.9377033937703394,0.9014054286020813,0.9522225798376426,0.8565604548868148,0.9042305904230591,0.9232557307871115,0.8365339913457068,0.8822014805278403,0.8685763330114794,0.621249508278797,0.9709973894074313,0.9226835461145084,0.891427958373565,0.9569073418445804,0.9607695883846511,0.9131352143904445,0.8645352787612202,0.8954690126238244,0.9678146121660766,0.9210742767228123,0.9487537102599864,0.9118477988770876,0.891213389121339,0.9236491077495261,0.9325894932589494,0.7494188749418875,0.7266387726638772,0.9839788291671137,0.948217287129421,0.9741086435647105,0.9391338554518471,0.9939205378535922,0.9928834531344991,0.9835854522046991,0.8977935128562744,0.9733218896398813,0.9967814612166077,0.9015127132281944,0.8046704573901227,0.855594893251797,0.9859814755212245,0.959267603619068,0.9541894646497157,0.9195722919572292,0.9318742624181955,0.9997496692057362
BQLHLP113GUT,0.5062046275435397,0.8951113972034475,0.9810106211779852,0.6506812573758181,0.8993670207059329,0.8030969495404642,0.689661338196903,0.9223974537782069,0.8800557880055788,0.9131352143904445,0.7268891034581411,0.956013303293638,0.9278689697099739,0.0,0.7828201552050924,0.7826055859528663,0.7109752172513679,0.8656796481064264,0.9358437935843794,0.5562707863963094,0.5601687944784179,0.9562993956299396,0.9549046954904695,0.736330150556092,0.9498265565211171,0.8765869184279226,0.9338769087723062,0.7949075564138326,0.8518041697958016,0.8737975181489825,0.5502270857919394,0.9559060186675249,0.7364016736401674,0.8504452311983692,0.9463219254014233,0.8796624110431642,0.962414619318385,0.9879841218753352,0.9076279369166399,0.5795157887208097,0.7800307549261524,0.6594785967170904,0.8871365733290419,0.6477488109287273,0.8288094982655652,0.8605657475950363,0.8141472660301112,0.7856810785681079,0.9501126488574188,0.6848335300218146,0.8572756857275686,0.8685763330114794,0.4851768408253764,0.8900332582340951,0.9082001215892429,0.8571326395594178,0.5141794514179452,0.49350928012015877,0.9709616278653935,0.8171869971033151,0.8348889604119729,0.9155312377069699,0.8346386296177091,0.5626363408790187,0.7808532703930193,0.8310624754139398,0.9523656260057933,0.9718199048742981,0.9708185816972428,0.7494903980259628,0.9493974180166649,0.49837284983728497,0.9829775059900583,0.8971855666416336,0.8819511497335765,0.8078174730894396,0.9481100025033079,0.8926438508028466,0.9117762757930122,0.9243285770482423,0.734005650323642,0.9824768444015306,0.833601544898616,0.9402067017129778,0.8342094911132568,0.7573221757322176,0.9972463612630976
BQLHLP114GUT,0.7580731681150091,0.8397167685870615,0.9860529986052998,0.7931910023960234,0.9527947645102457,0.39466437792797626,0.868397525301291,0.8417194149411723,0.9790079748238744,0.9800092980009298,0.9048742981797375,0.9555126417051103,0.9044451596752852,0.7828201552050924,0.0,0.6594428351750528,0.9213246075170761,0.6810070450237814,0.949504702642778,0.8937882201480528,0.9498980796051926,0.9667417659049459,0.9196080534992669,0.7651539534384723,0.9743589743589743,0.8336730679826914,0.7544254908271645,0.8007009262239387,0.40446304044630405,0.6074097915102099,0.7053248936094124,0.8627829632013733,0.7789936702070593,0.44591066766798987,0.9068411829918106,0.5591674713013625,0.9902728605657476,0.9861960447734507,0.8748703644101133,0.890963058327075,0.4272431427243143,0.8083896577620427,0.863283624789901,0.7910095483317241,0.8656438865643886,0.5213675213675214,0.7750241390408754,0.8904623967385473,0.8929299431391482,0.8486929156385223,0.7076493938418624,0.7580016450309337,0.803347280334728,0.796945964309981,0.7755605621714409,0.4460179522941029,0.9321961162965348,0.7965168258055287,0.9683152737546042,0.8363194220934806,0.9320888316704217,0.9224332153202446,0.7147301791653257,0.8638915710045417,0.7857168401101455,0.934484854986947,0.915745806959196,0.9352716089117763,0.8640346171726925,0.8721882487572864,0.9452490791402925,0.8002360261774488,0.9873404141186568,0.7414082895254444,0.5207595751528806,0.8562743625505131,0.9650609734291743,0.9696742123520367,0.9099881986911276,0.8334227371884275,0.37320745270536065,0.9744662589850874,0.5228695061331045,0.8162571970103351,0.8434002074169438,0.392482923863677,0.9964238457962308
BQLHLP115GUT,0.7125844866430641,0.8726889103458141,0.9835496906626614,0.7814612166076601,0.9167113685942138,0.6772520831098237,0.8567035010549655,0.7660837535314523,0.991739083789293,0.9740013589385974,0.9241497693380538,0.8920001430461681,0.8888531273468512,0.7826055859528663,0.6594428351750528,0.0,0.9150305761184422,0.4729821549905232,0.857454493437757,0.9273325465794086,0.9228265922826592,0.9180703071916461,0.9144226299038014,0.7503486750348675,0.9286557236348031,0.8228015592032328,0.738654650788542,0.6613381969030505,0.6306905553767479,0.7893645173979902,0.7978042413188857,0.7932982870221363,0.8097843579015127,0.7345063119121696,0.9321245932124593,0.8584558166148124,0.9794013517862891,0.9992490076172085,0.9056968136466045,0.8599578013803956,0.7488466902692844,0.908772306261846,0.8689697099738941,0.8054572113149518,0.8981153667346136,0.7836069091299217,0.7402281586382005,0.9225404999463577,0.91971533812538,0.8559167471301362,0.6649143511068197,0.7012480778171155,0.8471194077888639,0.6834745914243823,0.7350784965847728,0.724457318599578,0.8700783177770626,0.6872653148803777,0.9299073776061224,0.8126452812645282,0.8774094338947895,0.5550191324249901,0.7559632371347853,0.8992597360798198,0.8395021993348353,0.8785538032399957,0.8989378822014805,0.9840861137932267,0.7772413546472123,0.9205736151342846,0.8925723277187713,0.705718270571827,0.9880914065014483,0.869220040768158,0.8480134463398061,0.8550227085791939,0.984407967671566,0.9817973751028144,0.8019525801952581,0.7237778493008619,0.6385580946250402,0.9950649071987984,0.8392518685405714,0.7553195293781068,0.8531988699352716,0.6104852841254514,0.9937774916854415
BQLHLP116GUT,0.6426706719593749,0.9129206451382184,0.8570611164753424,0.4524550298608876,0.9575510496012588,0.9114901834567106,0.3538962200050066,0.9758251975825197,0.9522583413796802,0.9947788148624969,0.44480205986482135,0.9708543432392804,0.9537960876873011,0.7109752172513679,0.9213246075170761,0.9150305761184422,0.0,0.9737152666022959,0.9930980223867253,0.6898401459070915,0.7375102814433359,0.9741444051067482,0.9762543360869721,0.7341844580338304,0.9340557164824947,0.6084826377713407,0.9669205736151343,0.6317634016378786,0.9166040839681007,0.9772914208060651,0.7405857740585774,0.8734399027286056,0.5655687873261095,0.9653470657654758,0.7585023066194614,0.9977827843936631,0.992668883882273,0.9772914208060651,0.5983621213746737,0.6533991345706827,0.8766942030540357,0.7252083109823696,0.6459964953688803,0.37560347602188604,0.9264027464864285,0.6986732467904015,0.5849873046525766,0.6869076994600007,0.9647033580087974,0.6182097772055931,0.9773629438901406,0.8763365876336587,0.7199513643028287,0.5419304080391947,0.9328755855952509,0.6814361835282338,0.7208811643958087,0.6737474519901299,0.9793655902442513,0.48875299502914565,0.5491184779887709,0.6169223616922361,0.5811965811965812,0.5679648106426349,0.4823516790043987,0.5733290419482888,0.9522583413796802,0.7917605407145156,0.9892715373886922,0.8420412688195115,0.9331974394735901,0.7189142795837357,0.9493974180166649,0.9067338983656975,0.9810106211779852,0.867932625254801,0.9786145978614598,0.9860887601473376,0.6703858670385867,0.9657046811858527,0.8520545005900655,0.9777205593105175,0.9702821585666774,0.6856202839466438,0.7321102885956442,0.9790437363659121,0.99953509995351
BQLHLP117GUT,0.9756106283302936,0.9864463755677145,0.9743232128169367,0.9691020276794335,0.9304795622787254,0.6616600507813897,0.9164252762579123,0.9541894646497157,0.9922755069198583,0.9369881629295855,0.9813682365983621,0.9926331223402353,0.980796051925759,0.8656796481064264,0.6810070450237814,0.4729821549905232,0.9737152666022959,0.0,0.8031684726245396,0.9735006973500697,0.9314451239137431,0.9220040768157923,0.9798304902907413,0.9181418302757215,0.9406358402174302,0.9623073346922719,0.9580517111897865,0.975217251367879,0.6985302006222508,0.6944176232879162,0.7575725065264814,0.9750742051997282,0.982083467439116,0.6959911311375746,0.9959947072917784,0.62275149304438,0.9249007617208455,0.9974251689732861,0.9780781747308944,0.9792225440761005,0.6630905124628974,0.970210635482602,0.9717841433322605,0.9682437506705289,0.9403855094231663,0.675928906054429,0.812895612058792,0.9737867896863712,0.9946357686943461,0.9800808210850052,0.932160354754497,0.9153166684547438,0.9733218896398813,0.9741086435647105,0.9787934055716483,0.6582984658298466,0.9808675750098345,0.9796159210385151,0.9526874798841326,0.9608768730107642,0.9746808282373136,0.5116046203912312,0.9817973751028144,0.9482888102134964,0.9800808210850052,0.9119550835032006,0.9776847977684798,0.9924900761720845,0.9783285055251583,0.9464649715695741,0.9594464113292566,0.9781139362729321,0.9928119300504238,0.69141365375675,0.6898759074491292,0.9136716375210099,0.9818688981868898,0.9940993455637807,0.8418266995672853,0.9824053213174552,0.670350105496549,0.9995708614955476,0.6717805671780567,0.9781854593570075,0.9626649501126489,0.6993169545470801,0.9948503379465723
BQLHLP118GUT,0.9953152379930622,0.9934556378071022,0.9859814755212245,0.9871258448664306,0.9695669277259236,0.9358080320423416,0.9480027178771948,0.9770053284697636,0.9879483603332976,0.9677788506240389,0.998712584486643,0.9973536458892107,0.9967099381325323,0.9358437935843794,0.949504702642778,0.857454493437757,0.9930980223867253,0.8031684726245396,0.0,0.9925615992561599,0.980796051925759,0.9411722633479955,0.9934913993491399,0.9465007331116118,0.9738583127704467,0.9806172442155706,0.8676107713764617,0.8770518184744126,0.9508636412402103,0.8003433108035618,0.9498980796051926,0.9792583056181382,0.9997139076636985,0.9487179487179487,0.9979973536458893,0.9211815613489254,0.9662411043164181,0.9979973536458893,0.9962092765440046,0.9974609305153238,0.8436505382112076,0.9870543217823553,0.9890212065944284,0.9902370990237099,0.970675535529092,0.9406716017594678,0.8879948503379466,0.9545113185280549,0.9978900690197762,0.9982834459821908,0.9504702642777957,0.9402424632550156,0.9900225297714838,0.942280871151164,0.9956728534134391,0.927511354289597,0.9908450452383507,0.9989271537388692,0.9801881057111183,0.9790794979079498,0.9040517827128706,0.9016915209383829,1.0,0.9689947430533205,0.9963523227121553,0.968351035296642,0.9956728534134391,0.992668883882273,0.9923470300039338,0.8378929299431391,0.9932768300969138,0.9956728534134391,0.9956728534134391,0.9277974466258985,0.9413153095161463,0.9621642885241212,0.9716768587061474,0.9970675535529092,0.8982226513607267,0.9822622751493044,0.9359510782104924,0.9992847691592461,0.8815935343131995,0.9961377534599292,0.976611951507349,0.9505060258198333,0.9980331151879269
BQLHLP66GUT,0.564460179522941,0.7951221256660587,0.9816543289346636,0.7057897936559024,0.9859814755212245,0.92018023817187,0.7479884132603798,0.9765046668812359,0.9829775059900583,0.9920966992096699,0.7383327969102028,0.9740728820226728,0.9511854951185496,0.5562707863963094,0.8937882201480528,0.9273325465794086,0.6898401459070915,0.9735006973500697,0.9925615992561599,0.0,0.5681793798948611,0.9920251761255945,0.9853735293065837,0.8425061688660015,0.9818688981868898,0.91785573793942,0.8305260522833745,0.8328863140578622,0.9933483531809891,0.9874834602868076,0.6453885491542395,0.9974609305153238,0.7622215069913815,0.9919178914994815,0.7872188248757287,0.9988913921968315,0.9927761685083861,0.9902370990237099,0.8951829202875228,0.5803740657297143,0.7890784250616887,0.5440761005614562,0.917963022565533,0.6898401459070915,0.8812359188928227,0.9804741980474198,0.9191431534527769,0.7651181918964346,0.8411114687265315,0.5383900153774631,0.9427815327396918,0.9872331294925437,0.45767621499839073,0.9360583628366055,0.9424596788613525,0.9856596216428852,0.5702535493330473,0.5400350463111969,0.9918106068733684,0.858741908951114,0.8455458999392054,0.930300754568537,0.7968744412259057,0.5386045846296892,0.724350033973465,0.8765869184279226,0.8346386296177091,0.8621750169867325,0.9859099524371491,0.704323570432357,0.9423523942352394,0.5705038801273111,0.9790079748238744,0.9536172799771127,0.9710689124915066,0.8442942459678862,0.9880914065014483,0.9832635983263598,0.8806637342202196,0.9809748596359475,0.854200193112327,0.9667060043629081,0.9804741980474198,0.9652755426814004,0.8698637485248364,0.9876622679969961,0.9997496692057362
BQLHLP67GUT,0.5673211028859565,0.9479311947931195,0.9936702070593284,0.7108679326252548,0.9166040839681007,0.8667167328255194,0.7705181847441261,0.9550477416586203,0.9894861066409184,0.9659550119801166,0.7591102528341022,0.989879483603333,0.9834424060365483,0.5601687944784179,0.9498980796051926,0.9228265922826592,0.7375102814433359,0.9314451239137431,0.980796051925759,0.5681793798948611,0.0,0.8266638057433037,0.9448914637199156,0.8250187748095698,0.8979007974823875,0.9465722561956872,0.9836569752887745,0.8440439151736223,0.9939562993956299,0.9943139148160068,0.6013660909058398,0.988949683510353,0.6699209669920967,0.9922755069198583,0.9970317920108716,0.9288702928870293,0.9601974037120481,0.9974609305153238,0.9373815398920001,0.6033687372599507,0.9042663519650967,0.6946679540821801,0.9406716017594678,0.6688838822730037,0.9438186174587848,0.9587311804885027,0.9547974108643564,0.8108572041626435,0.9269749311590316,0.7334692271930766,0.9974966920573615,0.9928476915924614,0.5755462575546257,0.9437113328326717,0.9451775560562171,0.9846225369237922,0.5609555484032471,0.5695740800343311,0.9471086793262525,0.8621034939026571,0.858741908951114,0.9417802095626363,0.791939348424704,0.4680470621893216,0.8477273540035046,0.8289883059757537,0.9977827843936631,0.9983192075242284,0.9973178843471731,0.8169366663090513,0.855952508672174,0.5751171190501735,0.8498015234416908,0.8767657261381111,0.9892715373886922,0.7460215284483067,0.9981046382720022,0.9934913993491399,0.9213603690591138,0.8354253835425384,0.8540571469441762,0.9996423845796231,0.9984264921503415,0.9787576440296105,0.7524586060150914,0.9928119300504238,0.9975682151414369
BQLHLP68GUT,0.9721417587526374,0.8126095197224904,0.934484854986947,0.9807602903837214,0.5982905982905983,0.9744662589850874,0.940421270965204,0.9766477130493867,0.9875907449129206,0.9500411257733433,0.9883417372957122,0.9668848120730966,0.9186782534062868,0.9562993956299396,0.9667417659049459,0.9180703071916461,0.9741444051067482,0.9220040768157923,0.9411722633479955,0.9920251761255945,0.8266638057433037,0.0,0.9869827986982799,0.6998891392196831,0.576440296105568,0.9600185960018596,0.8714014948324572,0.9360226012945678,0.9431749097021064,0.6913063691306369,0.9820477058970782,0.9789006901977614,0.980331151879269,0.9464649715695741,0.9089153524299968,0.9213603690591138,0.8923577584665451,0.9986410614025677,0.9885205450059007,0.8839180345456497,0.9221471229839431,0.9821549905231913,0.9717483817902228,0.9669205736151343,0.7867896863712763,0.9262954618603154,0.9724278510889389,0.9831563137002468,0.6668097128348175,0.8955405357078997,0.8158280585058828,0.9685656045488682,0.9857311447269607,0.9485749025497979,0.9877695526231091,0.9665271966527197,0.9267246003647678,0.8339233987769553,0.7630440224582484,0.985802667811036,0.9555484032471481,0.9718199048742981,0.959625219039445,0.9625219039444981,0.9989986768229446,0.8960054357543897,0.9317312162500447,0.9934556378071022,0.9967099381325323,0.9599470729177842,0.9974609305153238,0.9701033508564889,0.9640596502521188,0.874906125952151,0.9645603118406466,0.8953617279977113,0.9732861280978435,0.9856596216428852,0.9861245216893753,0.8961127203805028,0.9757536744984444,0.9987483460286808,0.9403855094231663,0.9686013660909059,0.9820477058970782,0.9340199549404571,0.9987841075707184
BQLHLP69GUT,0.9057325751886421,0.9542967492758287,0.9825126059435683,0.9049458212638128,0.9557987340414119,0.91506633766048,0.9763258591710474,0.8986160283231412,0.9926331223402353,0.9930622608446876,0.9868755140721668,0.9977827843936631,0.9555841647891857,0.9549046954904695,0.9196080534992669,0.9144226299038014,0.9762543360869721,0.9798304902907413,0.9934913993491399,0.9853735293065837,0.9448914637199156,0.9869827986982799,0.0,0.9079140292529414,0.9910596144905768,0.9133497836426707,0.9277616850838608,0.9182491149018346,0.6834030683403068,0.9989986768229446,0.9489682795122125,0.9079497907949791,0.9210385151807746,0.9301577084003863,0.9788649286557236,0.9937059686013661,0.9909880914065015,0.9987483460286808,0.9414583556842971,0.9865536601938275,0.9861245216893753,0.9802596287951937,0.9011908593498552,0.9043736365912098,0.9767549976754998,0.9805099595894575,0.9422451096091263,0.9757536744984444,0.9972821228051354,0.9860887601473376,0.9130636913063691,0.5652111719057326,0.746915566999249,0.9105961449057683,0.9197868612094553,0.9183206379859099,0.9745735436112005,0.9174981225190431,0.9913099452848407,0.9057325751886421,0.985337767764546,0.9713550048278081,0.9209669920966992,0.9789006901977614,0.9108107141579945,0.9815470443085506,0.9983192075242284,0.9759682437506705,0.931230554661517,0.9788649286557236,0.9847298215499052,0.9210385151807746,0.9915602760791046,0.9922755069198583,0.9637735579158173,0.9209669920966992,0.998712584486643,0.9979615921038515,0.9770410900118013,0.9118477988770876,0.8881736580481351,0.9992132460751708,0.9957086149554769,0.6506812573758181,0.9502914565676072,0.9317669777920824,0.9991059614490577
BQLHLP70GUT,0.6799341987626506,0.6923792153917677,0.8683260022172156,0.68629975324536,0.6736759289060544,0.7669777920823946,0.7176983871544541,0.9097736294389014,0.9853735293065837,0.9939562993956299,0.8033830418767657,0.8722240102993241,0.8627472016593356,0.736330150556092,0.7651539534384723,0.7503486750348675,0.7341844580338304,0.9181418302757215,0.9465007331116118,0.8425061688660015,0.8250187748095698,0.6998891392196831,0.9079140292529414,0.0,0.6856202839466438,0.8040267496334442,0.8547008547008547,0.7332546579408504,0.8322426063011837,0.6462468261631441,0.8032042341665773,0.9306226084468763,0.7339341272395665,0.8287022136394522,0.8957908665021636,0.92901333905518,0.8923577584665451,0.9734649358080321,0.8143618352823374,0.7157672638844187,0.8081035654257411,0.7958731180488503,0.8731180488502664,0.6563673425598112,0.7600400529270822,0.8336373064406537,0.7744519543682724,0.6673818975074205,0.6559024425133212,0.76425991488753,0.7206308336015449,0.8588134320351893,0.7688373922683546,0.7568572756857276,0.8388227300361192,0.8501233773200301,0.794049279404928,0.6446733183134857,0.7160533562207202,0.7283553266816866,0.8160783893001466,0.8960769588384652,0.7413367664413689,0.7775632085255516,0.694095769409577,0.8188677895790867,0.9222544076100562,0.982083467439116,0.9261524156921647,0.8143260737402996,0.9109895218681829,0.7743446697421593,0.9470729177842149,0.9313020777455924,0.9229338769087723,0.7852877016056933,0.9804384365053821,0.9886278296320137,0.8721882487572864,0.7147301791653257,0.7264957264957265,0.9741801666487859,0.9017272824804206,0.896327289632729,0.7191646103779995,0.8221936129885921,0.99721059972106
BQLHLP71GUT,0.9755391052462182,0.8141472660301112,0.9375603476021886,0.9795801594964775,0.5697171262024818,0.970675535529092,0.983120552158209,0.973357651181919,0.8362478990094053,0.840110145549476,0.9887708758001645,0.9749311590315775,0.9210742767228123,0.9498265565211171,0.9743589743589743,0.9286557236348031,0.9340557164824947,0.9406358402174302,0.9738583127704467,0.9818688981868898,0.8979007974823875,0.576440296105568,0.9910596144905768,0.6856202839466438,0.0,0.9364875013410578,0.9049815828058506,0.9360226012945678,0.9514358259128134,0.6993884776311554,0.9954940457032507,0.9786861209455352,0.9861602832314129,0.9502556950255695,0.9223259306941315,0.8850981654328934,0.8946822586989951,0.9978543074777384,0.9973178843471731,0.8829167113685942,0.9546543646962057,0.9936702070593284,0.983943067625076,0.9767549976754998,0.8102850194900404,0.9262954618603154,0.9849443908021314,0.982083467439116,0.6668812359188928,0.9174623609770053,0.8446518613882631,0.9749311590315775,0.9888066373422022,0.9487179487179487,0.9875907449129206,0.9884847834638629,0.9324106855487608,0.8459035153595823,0.7891141866037263,0.9855880985588099,0.9557987340414119,0.9741444051067482,0.9736079819761828,0.9898079605192576,0.9990344383649823,0.8798412187533526,0.9311590315774416,0.9930980223867253,0.9891284912205415,0.9885563065479384,0.9941351071058184,0.9761112899188213,0.9285126774666523,0.9080570754210922,0.9749669205736151,0.8458677538175446,0.9830847906161714,0.9842649215034153,0.9998211922898116,0.9028001287415514,0.9751457282838036,0.9979973536458893,0.9679218967921897,0.9659907735221542,0.967421235203662,0.943210671244144,0.999177484533133
BQLHLP72GUT,0.8634266709580517,0.8165432893466367,0.9555484032471481,0.684654722311626,0.9561563494617888,0.7709830847906162,0.6263991703322247,0.9117405142509745,0.9680291814183027,0.9961019919178915,0.4636483925186854,0.9576225726853342,0.8108214426206058,0.8765869184279226,0.8336730679826914,0.8228015592032328,0.6084826377713407,0.9623073346922719,0.9806172442155706,0.91785573793942,0.9465722561956872,0.9600185960018596,0.9133497836426707,0.8040267496334442,0.9364875013410578,0.0,0.8784822801559203,0.6558309194292458,0.8127883274326789,0.9465364946536494,0.9296212852698208,0.740406966348389,0.6239316239316239,0.8799127418374281,0.724922218646068,0.9822265136072668,0.975682151414369,0.9955655687873262,0.6767156599792583,0.9077709830847907,0.8756928798769803,0.9068411829918106,0.4002074169438186,0.6134892536566177,0.9139219683152737,0.6701355362443229,0.6159210385151808,0.915638522333083,0.9373100168079248,0.8056360190251404,0.8529843006830454,0.7918678253406287,0.8319207524228445,0.42159281908235885,0.8712942102063441,0.5088152201122912,0.9097736294389014,0.84454457676215,0.9393126631620355,0.5577012480778171,0.5001966884812074,0.5500840396237886,0.5067768122161428,0.6550441655044166,0.519901298143976,0.46189607695883844,0.9360941243786433,0.777527446983514,0.9241140077960162,0.9130279297643314,0.9235060615813754,0.8574902549797947,0.9701748739405643,0.9710689124915066,0.9642384579623073,0.8630690555376748,0.9777205593105175,0.987090083324393,0.6511103958802703,0.7990201337481673,0.8408253763902299,0.9905231913600114,0.9417802095626363,0.6015091370739907,0.7319314808854558,0.8812716804348604,0.9983192075242284
