,BQLHLP100ANF,BQLHLP101ANF,BQLHLP102ANF,BQLHLP103ANF,BQLHLP104ANF,BQLHLP105ANF,BQLHLP106ANF,BQLHLP107ANF,BQLHLP108ANF,BQLHLP109ANF,BQLHLP110ANF,BQLHLP111ANF,BQLHLP112ANF,BQLHLP113ANF,BQLHLP114ANF,BQLHLP115ANF,BQLHLP116ANF,BQLHLP117ANF,BQLHLP118ANF,BQLHLP66ANF,BQLHLP67ANF,BQLHLP68ANF,BQLHLP69ANF,BQLHLP70ANF,BQLHLP71ANF,BQLHLP72ANF,BQLHLP73ANF,BQLHLP74ANF,BQLHLP75ANF,BQLHLP76ANF,BQLHLP77ANF,BQLHLP78ANF,BQLHLP79ANF,BQLHLP80ANF,BQLHLP81ANF,BQLHLP82ANF,BQLHLP83ANF,BQLHLP84ANF,BQLHLP85ANF,BQLHLP86ANF,BQLHLP87ANF,BQLHLP88ANF,BQLHLP89ANF,BQLHLP90ANF,BQLHLP91ANF,BQLHLP92ANF,BQLHLP93ANF,BQLHLP94ANF,BQLHLP95ANF,BQLHLP96ANF,BQLHLP97ANF,BQLHLP98ANF,BQLHLP99ANF,BQLHSO100ANF,BQLHSO101ANF,BQLHSO102ANF,BQLHSO76ANF,BQLHSO77ANF,BQLHSO78ANF,BQLHSO79ANF,BQLHSO80ANF,BQLHSO81ANF,BQLHSO82ANF,BQLHSO83ANF,BQLHSO84ANF,BQLHSO85ANF,BQLHSO86ANF,BQLHSO87ANF,BQLHSO88ANF,BQLHSO89ANF,BQLHSO90ANF,BQLHSO91ANF,BQLHSO92ANF,BQLHSO93ANF,BQLHSO94ANF,BQLHSO95ANF,BQLHSO96ANF,BQLHSO97ANF,BQLHSO98ANF,BQLHSO99ANF,HULP62ANF,HULP63ANF,HULP64ANF,HULP65ANF,HULP66ANF,HULP67ANF,HULP68ANF,HULP69ANF,HULP70ANF,HULP71ANF
BQLHLP115ANF,0.9780424131888567,0.8646783249293709,0.4611093230340092,0.9805457211314952,0.9861245216893753,0.9777563208525551,0.9747165897793513,0.7801738010943032,0.9800808210850052,0.9645960733826843,0.9905589529020491,0.9510424489503987,0.5970747058613167,0.961592103851518,0.4939741801666488,0.0,0.8823087651539534,0.9778993670207059,0.9792583056181382,0.9731073203876551,0.7436612666738189,0.9685656045488682,0.45613846869076996,0.9673497121195866,0.9964953688803061,0.5467939777563209,0.4734112934949755,0.5686085183993134,0.6352680327575725,0.9908092836963129,0.9884132603797876,0.22497586095912456,0.9796874441225906,0.6805063834352537,0.6844401530593999,0.9838715445410006,0.977541751600329,0.9915960376211422,0.8671458713299718,0.9807245288416837,0.9795801594964775,0.9896291528090692,0.4631477309301577,0.47745234774523476,0.9956370918714015,0.9520795336694918,0.9437113328326717,0.9901298143975968,0.6849050531058899,0.7118334942602725,0.4578192611665415,0.9779708901047813,0.9962807996280799,0.9654901119336265,0.9898079605192576,0.9905231913600114,0.9638808425419304,0.9604119729642743,0.9259020848979008,0.9785788363194221,0.938096770732754,0.9774702285162536,0.9818688981868898,0.9802596287951937,0.9524013875478311,0.9880556449594107,0.9756463898723313,0.9536530415191503,0.981618567392626,0.9901298143975968,0.4757357937274255,0.9770410900118013,0.965096734971212,0.9909523298644638,0.9653113042234381,0.990344383649823,0.9543682723599042,0.45971462289453924,0.9525801952580195,0.4178378571684011,0.9649536888030612,0.9650609734291743,0.7728069234345385,0.9649894503450989,0.9685656045488682,0.953116618388585,0.972535135715052,0.8011300647283911,0.987197367950506,0.9993920537853592
BQLHLP116ANF,0.8907484890748489,0.9924900761720845,0.8385366376998176,0.6742481135786575,0.8403604763437399,0.8226227514930444,0.7203089797232056,0.8714014948324572,0.8764796338018095,0.8414690841469085,0.662661373958445,0.9625934270285734,0.6791116832957838,0.889568358187605,0.8315631370024675,0.8823087651539534,0.0,0.8083896577620427,0.9897006758931445,0.7466652362049851,0.6096627686585846,0.8511247004970854,0.8451882845188284,0.9358437935843794,0.7793512856274363,0.6301898937882201,0.7791367163752101,0.7720201695097093,0.765296999606623,0.7092229016915209,0.7604691914315346,0.823373743875836,0.7212387798161857,0.7788148624968708,0.6880520688052069,0.9465364946536494,0.645567356864428,0.968708650717019,0.8317419447126561,0.968923219969245,0.7055394628616386,0.7307155884561742,0.8472624539570146,0.7883989557629725,0.9948145764045345,0.9676000429138505,0.8598147552122447,0.6988878160426277,0.789042663519651,0.783678432213997,0.8279512212566605,0.9852662446804706,0.8911061044952259,0.9338769087723062,0.9396345170403748,0.9423881557772771,0.9775775131423667,0.9445696098415763,0.9130636913063691,0.9914172299109537,0.8449021921825269,0.9853735293065837,0.9905231913600114,0.9144226299038014,0.9893430604727675,0.9484676179236848,0.9378464399384902,0.9596609805814826,0.9844437292136037,0.9097378678968637,0.8351750527482745,0.9897364374351822,0.9923470300039338,0.9805099595894575,0.9862318063154883,0.8236955977541751,0.9442835175052748,0.8869577656188535,0.9649894503450989,0.8348531988699353,0.874906125952151,0.9418517326467117,0.7779565854879662,0.9821907520652291,0.939384186246111,0.9852662446804706,0.9257590387297501,0.9496119872688911,0.9919536530415192,0.9961019919178915
BQLHLP117ANF,0.7041090011801309,0.8653935557701248,0.624503808604227,0.6948110002503308,0.8762650645495834,0.6716017594678683,0.4443371598183314,0.6820083682008368,0.9016199978543075,0.683617637592533,0.8428995458284161,0.9268676465329185,0.8841326037978757,0.4768801630726317,0.6476415263026142,0.9778993670207059,0.8083896577620427,0.0,0.3600472052354898,0.41368951829202877,0.8544862854486286,0.7126202481851017,0.9287272467188785,0.6293673783213533,0.8608518399313378,0.8439008690054716,0.8972213281836713,0.9140650144834245,0.8800200264635412,0.8460823230697707,0.8528770160569323,0.956943103386618,0.4036047634373994,0.692236169223617,0.8465472231162607,0.5791581733004327,0.7504201981189429,0.9779708901047813,0.5481886778957908,0.7412294818152558,0.3778564531702607,0.6285448628544863,0.7686585845581662,0.9137073990630477,0.9956370918714015,0.790902263705611,0.9365947859671709,0.6330150556091979,0.8970067589314451,0.9333404856417409,0.965561635017702,0.37227765261238066,0.9240782462539785,0.7395129277974466,0.9413153095161463,0.7591460143761399,0.35757965883488896,0.3744948682187176,0.2988949683510353,0.3726352680327576,0.8143260737402996,0.732146050137682,0.9674569967456996,0.7290705575224403,0.7514572828380359,0.7691950076887315,0.5664270643350141,0.7998426492150341,0.9632728963272896,0.8819153881915388,0.8390015377463076,0.5049887351142581,0.5055609197868612,0.9660622966062297,0.9698172585201874,0.8965418588849551,0.6537209884490219,0.9914529914529915,0.6899474305332046,0.7633301147945499,0.8585631012409255,0.9316239316239316,0.6440296105568072,0.9648106426349105,0.7076493938418624,0.6483209956013303,0.5037370811429389,0.6203912312698924,0.9741444051067482,0.9981761613560777
BQLHLP118ANF,0.8002360261774488,0.8651074634338233,0.6586918427922612,0.8785538032399957,0.9912384222007653,0.8597074705861317,0.5770124807781711,0.6921288845975039,0.963237134785252,0.9205736151342846,0.9774344669742159,0.9453206022243679,0.9952079533669492,0.6935951078210493,0.6977434466974216,0.9792583056181382,0.9897006758931445,0.3600472052354898,0.0,0.5457211314951901,0.9777920823945928,0.977076851553839,0.9606265422165003,0.7781353931981547,0.9932768300969138,0.9890927296785037,0.9966384150484568,0.9942781532739692,0.9677430890820012,0.9730357973035797,0.9818688981868898,0.9883417372957122,0.5324535993992061,0.8881736580481351,0.9460715946071595,0.6113435611343561,0.8814147266030111,0.9242570539641669,0.7644029610556807,0.7495261595680006,0.5113542895969674,0.9784000286092336,0.8061009190716304,0.9952437149089869,0.9946715302363838,0.568072095268748,0.9788649286557236,0.9400278940027894,0.9840861137932267,0.9876265064549583,0.9883059757536745,0.3319386331938633,0.9967456996745699,0.7360082966777527,0.748667882559096,0.753889067696599,0.2759718199048743,0.5876694203054036,0.46486428494796694,0.2510817866466402,0.8939670278582412,0.5160390516039052,0.9627007116546865,0.9445696098415763,0.5310946608017738,0.9849443908021314,0.7039659550119801,0.6527196652719666,0.7483817902227944,0.9907019990702,0.9923112684618961,0.49265100311125415,0.28555591317097595,0.7576440296105568,0.753781783070486,0.7506347673711691,0.6494296034044988,0.9910238529485391,0.6232163930908701,0.9792583056181382,0.8740478489432464,0.7493473518578121,0.7804598934306047,0.9554053570789972,0.7210242105639595,0.496620534277438,0.3875835926045131,0.6196402388871008,0.7489897364374352,0.9983192075242284
BQLHLP66ANF,0.706183170618317,0.8654650788542002,0.61577799234703,0.6482852340592926,0.8582412473625862,0.8076744269212889,0.339770410900118,0.45030933733862605,0.875728641419018,0.8794836033329757,0.7223116260773165,0.9235775846654508,0.8570611164753424,0.6422415334549226,0.6446733183134857,0.9731073203876551,0.7466652362049851,0.41368951829202877,0.5457211314951901,0.0,0.6827235990415906,0.9192146765368523,0.9237921539176769,0.8391088223724207,0.8177234202338804,0.8123949504702643,0.9007259593033652,0.6838679683867969,0.7723420233880485,0.7503486750348675,0.7632585917104746,0.9443192790473125,0.30897972320566464,0.8503021850302185,0.8129671351428673,0.5809104888602796,0.6603726352680328,0.9776490362264421,0.7375460429853735,0.7449486821871759,0.329184994456961,0.7530665522297322,0.7697671923613346,0.901333905518006,0.7664413689518292,0.7879340557164825,0.9165325608840253,0.7637234917569645,0.6703143439545113,0.9146014376139899,0.9741444051067482,0.5459714622894539,0.9217895075635661,0.9491828487644387,0.9242928155062047,0.9735722204341452,0.5260522833744591,0.5848442584844259,0.5177913671637521,0.5452919929907377,0.9743589743589743,0.585988627829632,0.7386188892465043,0.8282015520509244,0.7445195436827236,0.9794371133283267,0.7769552623109108,0.790437363659121,0.9616636269355935,0.7605049529735722,0.9907019990702,0.3148446160998462,0.5422522619175338,0.9618066731037442,0.9644172656724957,0.8701856024031757,0.8637842863784286,0.9849086292600937,0.6868361763759253,0.9801165826270429,0.8557379394199478,0.9280835389622001,0.7190930872939241,0.9588384651146158,0.9172120301827414,0.6403461717269249,0.5940707363301505,0.6412402102778672,0.9729642742195044,0.9980688767299646
BQLHLP67ANF,0.8863498194042128,0.9916317991631799,0.7255659264027465,0.7192003719200372,0.8843829345921396,0.9064835675714337,0.6358759789722133,0.6925937846439939,0.9164967993419876,0.905160390516039,0.6310839323391625,0.9641311733361942,0.579015127132282,0.9417444480205986,0.6948110002503308,0.7436612666738189,0.6096627686585846,0.8544862854486286,0.9777920823945928,0.6827235990415906,0.0,0.798233379823338,0.7079712477202017,0.9762543360869721,0.7028931087508493,0.573543611200515,0.668132889890212,0.4359689589815113,0.5675714336802203,0.6260057933698101,0.7789936702070593,0.5845581661481243,0.7185209026213211,0.7247434109358796,0.5771555269463219,0.9614132961413296,0.6228587776704931,0.8774094338947895,0.8476200693773915,0.990344383649823,0.6833673067982692,0.7871115402496156,0.7147301791653257,0.6756428137181275,0.9034795980402675,0.9804384365053821,0.7804598934306047,0.6328362478990094,0.632872009441047,0.6403819332689625,0.5889568358187605,0.9786861209455352,0.7860029324464471,0.9778636054786682,0.9520080105854164,0.9826198905696814,0.9706040124450166,0.9859457139791867,0.9550477416586203,0.9850159138862068,0.7903300790330079,0.8872796194971927,0.8940027894002789,0.753674498444373,0.9832635983263598,0.9863033293995637,0.9791152594499875,0.8408253763902299,0.9778278439366306,0.84454457676215,0.7471658977935128,0.8918213353359797,0.9856596216428852,0.972892751135429,0.9770053284697636,0.9029789364517398,0.9838000214569252,0.738189750742052,0.9795443979544398,0.7465937131209097,0.869220040768158,0.9421020634409756,0.8160783893001466,0.971712620248185,0.981260951972249,0.9846225369237922,0.9725708972570897,0.9678146121660766,0.9855165754747345,0.9994278153273969
BQLHLP68ANF,0.9356292243321532,0.9868039909880915,0.9340199549404571,0.8594571397918678,0.931230554661517,0.4983013267532096,0.9169259378464399,0.965204019597325,0.9323391624646855,0.5654972642420342,0.925866323355863,0.9599828344598219,0.9193219611629654,0.7321102885956442,0.9298000929800093,0.9685656045488682,0.8511247004970854,0.7126202481851017,0.977076851553839,0.9192146765368523,0.798233379823338,0.0,0.9437828559167472,0.6068018452955691,0.732718234810285,0.92389943854379,0.9311947931194793,0.8057075421092158,0.911454421914673,0.9287272467188785,0.933090154847477,0.8339233987769553,0.9025140364052497,0.7395129277974466,0.9217895075635661,0.9582662804420127,0.7741658620319708,0.9895933912670314,0.6147766691699746,0.980331151879269,0.9244716232163931,0.5634230948038479,0.9419947788148625,0.9468941100740264,0.994993384114723,0.9749311590315775,0.7719128848835962,0.7096162786539355,0.9227550691985839,0.8636054786682402,0.8184028895325967,0.9732861280978435,0.7924042484711941,0.6081250223509638,0.9429961019919179,0.6259700318277724,0.9660622966062297,0.6114866073025069,0.6224296391660409,0.9791867825340629,0.6829381682938168,0.9740371204806352,0.9794013517862891,0.5296284375782284,0.9778636054786682,0.6306190322926725,0.6133819690305046,0.8361406143832922,0.9742159281908236,0.8228373207452705,0.831634660086543,0.978829167113686,0.980796051925759,0.9783642670671959,0.9824410828594929,0.9248650001788077,0.61996209276544,0.9877695526231091,0.9747523513213889,0.7478096055501913,0.9407431248435433,0.9438186174587848,0.8271287057897937,0.9775775131423667,0.6154919000107285,0.9796874441225906,0.8703286485713264,0.9304438007366878,0.984872867718056,0.9996066230375854
BQLHLP69ANF,0.9299073776061224,0.9525086721739442,0.33801809534027105,0.9255802310195616,0.9666344812788328,0.9277974466258985,0.9314808854557809,0.7365089582662805,0.9673854736616243,0.9633086578693273,0.9676000429138505,0.9392769016199979,0.4797053248936094,0.9282265851303508,0.3422379573007188,0.45613846869076996,0.8451882845188284,0.9287272467188785,0.9606265422165003,0.9237921539176769,0.7079712477202017,0.9437828559167472,0.0,0.952759002968208,0.9569788649286557,0.6238958623895863,0.15935343131995852,0.5276257912241176,0.7059328398240532,0.9685298430068304,0.9663841504845689,0.414476272216858,0.9306226084468763,0.7263526803275757,0.6501448342452526,0.933090154847477,0.8043486035117834,0.9979973536458893,0.8332439294782391,0.9593033651611057,0.931695454708007,0.9625934270285734,0.19114544219146729,0.2193255373171691,0.9917748453313306,0.9570146264706935,0.9082358831312807,0.9631656117011765,0.7633658763365876,0.6719236133462075,0.3333333333333333,0.956943103386618,0.9602331652540858,0.973000035761542,0.9686728891749812,0.9911311375746522,0.9474305332045918,0.958337803526088,0.9311590315774416,0.9620927654400457,0.9307298930729893,0.9505775489039088,0.9796874441225906,0.9451060329721418,0.9602689267961234,0.9943854379000823,0.9515431105389265,0.9507205950720595,0.9853735293065837,0.974859635947502,0.23920895469012624,0.953223903014698,0.9620570038980081,0.9855880985588099,0.9895933912670314,0.9675642813718127,0.958230518899975,0.20101562779387047,0.9560848263777134,0.31119693881200156,0.9571576726388442,0.9620927654400457,0.7873618710438794,0.9854808139326968,0.9537960876873011,0.9608053499266889,0.9451775560562171,0.9428172942817294,0.9938490147695168,0.9992847691592461
BQLHLP70ANF,0.8485498694703716,0.8707577870757787,0.8506240389085578,0.8185101741587097,0.9737510281443336,0.7066838322068447,0.8529485391410078,0.8563101240925509,0.9466080177377248,0.2962843757822837,0.9686371276329435,0.9402782247970533,0.9854808139326968,0.6634481278832743,0.8584200550727747,0.9673497121195866,0.9358437935843794,0.6293673783213533,0.7781353931981547,0.8391088223724207,0.9762543360869721,0.6068018452955691,0.952759002968208,0.0,0.9871258448664306,0.9680649429603404,0.9717483817902228,0.9894503450988806,0.9498265565211171,0.968923219969245,0.9787218824875729,0.9673139505775489,0.8507313235346708,0.7134785251940063,0.9752887744519544,0.8638915710045417,0.8705074562815148,0.9283338697564639,0.345706826878375,0.863748524836391,0.858741908951114,0.4987304652576619,0.8627829632013733,0.9886993527160891,0.9948503379465723,0.7633658763365876,0.9698530200622251,0.7119050173443479,0.9742159281908236,0.9813682365983621,0.9639881271680435,0.8528412545148947,0.9864821371097522,0.3813253227479169,0.8951113972034475,0.43228552015162897,0.7861459786145979,0.31681150091191934,0.44834245252655297,0.7773486392733254,0.745520866859779,0.7735221542752924,0.9617351500196688,0.6363408790187033,0.7671565997925831,0.3344061795944641,0.12169652755426814,0.7677645460072239,0.8901047813181704,0.8801988341737296,0.838143260737403,0.835818760504953,0.7707327539963523,0.9007617208454028,0.8892465043092658,0.8960054357543897,0.288345313449916,0.9911668991166899,0.7657976611951507,0.7479168901763044,0.8874584272073812,0.8863498194042128,0.7503129134928298,0.9372027321818117,0.1867825340628688,0.76751421521296,0.6697779208239459,0.7934770947323249,0.9004756285091013,0.9993562922433216
BQLHLP71ANF,0.8578836319422094,0.9767192361334621,0.9621642885241212,0.8249830132675321,0.8577048242320209,0.8411114687265315,0.806494296034045,0.9851589600543575,0.9078067446268283,0.8970425204734828,0.7988413260379787,0.9366663090512463,0.8594213782498301,0.9537245646032257,0.9467153023638379,0.9964953688803061,0.7793512856274363,0.8608518399313378,0.9932768300969138,0.8177234202338804,0.7028931087508493,0.732718234810285,0.9569788649286557,0.9871258448664306,0.0,0.8294174444802059,0.8932517970174874,0.7728069234345385,0.9096305832707506,0.8356041912527268,0.8059578729034796,0.8415763687730214,0.833136644852126,0.9190716303687015,0.8359618066731037,0.9553695955369595,0.6441368951829203,0.9976397382255123,0.9872688910345814,0.9919536530415192,0.8226942745771197,0.8083181346779673,0.9591960805349927,0.8962200050066159,0.9983192075242284,0.9901655759396345,0.3848657154096485,0.8264849980331151,0.909129921682223,0.875835926045131,0.7087580016450309,0.991381468368916,0.3497121195865966,0.9859814755212245,0.9562636340879018,0.9898079605192576,0.9833708829524729,0.9952437149089869,0.9649536888030612,0.9982119228981153,0.7311804885026643,0.990344383649823,0.9974609305153238,0.4762364553159532,0.9958874226656653,0.9942781532739692,0.9885563065479384,0.557486678825591,0.9917033222472553,0.935772270500304,0.9918463684154061,0.9964596073382684,0.9983549690662661,0.9837284983728498,0.988949683510353,0.8908915352429997,0.9951364302828738,0.9983192075242284,0.9888781604262776,0.9937774916854415,0.8814147266030111,0.9534384722669241,0.9442477559632372,0.9796516825805529,0.9914887529950291,0.9925615992561599,0.9787934055716483,0.9808318134677967,0.9981046382720022,0.9978543074777384
BQLHLP72ANF,0.8903193505703966,0.7071129707112971,0.6326216786467832,0.8046704573901227,0.8442584844258484,0.8688981868898187,0.8123591889282266,0.7832135321675071,0.9179987841075707,0.9088080678038837,0.8133962736473197,0.954153703107678,0.5001966884812074,0.9390623323677717,0.6046561527733075,0.5467939777563209,0.6301898937882201,0.8439008690054716,0.9890927296785037,0.8123949504702643,0.573543611200515,0.92389943854379,0.6238958623895863,0.9680649429603404,0.8294174444802059,0.0,0.5235847369738583,0.5860959124557451,0.4479490755641383,0.827665128920359,0.827557844294246,0.5141794514179452,0.8204055358867074,0.48188677895790866,0.4739119550835032,0.9551550262847334,0.755998998676823,0.9878410757071845,0.8567035010549655,0.9861960447734507,0.8070307191646103,0.7955870257125487,0.6260415549118478,0.5863820047920466,0.9984264921503415,0.9876622679969961,0.8879948503379466,0.8160783893001466,0.6877659764689054,0.6549726424203411,0.6420984872867718,0.9844794907556413,0.9247577155526946,0.9682795122125666,0.9616993884776311,0.9802238672531559,0.9765046668812359,0.9772914208060651,0.9483960948396095,0.991381468368916,0.9292636698494439,0.9854808139326968,0.9906304759861245,0.9772198977219898,0.9892357758466545,0.9840861137932267,0.9772914208060651,0.9890212065944284,0.9850159138862068,0.9772914208060651,0.6592640274648642,0.9892000143046168,0.9914887529950291,0.9849801523441691,0.9893430604727675,0.9128133605121053,0.9771126130958767,0.6592640274648642,0.9829417444480206,0.6070879376318706,0.8815577727711619,0.9546901262382433,0.7356149197153381,0.9836569752887745,0.9722132818367129,0.9860887601473376,0.9592318420770304,0.9638808425419304,0.9937417301434038,0.9962092765440046
BQLHLP73ANF,0.9183563995279477,0.9927404069663484,0.36941672924936525,0.8938597432321281,0.8869577656188535,0.9019776132746844,0.8937166970639774,0.7801022780102278,0.914243822193613,0.9088080678038837,0.8853484962271573,0.9749311590315775,0.38636770017523153,0.9467510639058756,0.35332403533240353,0.4734112934949755,0.7791367163752101,0.8972213281836713,0.9966384150484568,0.9007259593033652,0.668132889890212,0.9311947931194793,0.15935343131995852,0.9717483817902228,0.8932517970174874,0.5235847369738583,0.0,0.49032650287880414,0.6702070593283982,0.9191073919107392,0.9181060687336838,0.4139040875442549,0.9162822300897615,0.7618638915710045,0.5607052176089833,0.9562636340879018,0.7561420448449737,0.9982476844401531,0.8564174087186639,0.9938132532274792,0.8997246361263098,0.8622465400708078,0.22057719128848835,0.25033079426384863,0.9945642456102707,0.9949218610306476,0.9058040982727176,0.8882451811322104,0.7259593033651611,0.6610163430247112,0.33515717197725564,0.9920609376676323,0.9293351929335193,0.9704252047348282,0.9668490505310589,0.9775059900582913,0.9839788291671137,0.981153667346136,0.9505060258198333,0.9989271537388692,0.925866323355863,0.9883417372957122,0.9935271608911777,0.9766477130493867,0.996388084254193,0.9813324750563245,0.9811179058040983,0.9923470300039338,0.9921324607517076,0.9742159281908236,0.32239030146979936,0.9925258377141223,0.9989271537388692,0.9844437292136037,0.9900582913135214,0.9109179987841076,0.9810821442620605,0.21778779100954834,0.9902013374816722,0.3167757393698816,0.9122769373815399,0.9502914565676072,0.8027035725780496,0.9749669205736151,0.9756106283302936,0.9936702070593284,0.9654185888495512,0.9677788506240389,0.9988913921968315,0.9983192075242284
BQLHLP74ANF,0.9136001144369346,0.9893788220148053,0.5540535707899724,0.913421306726746,0.9144583914458392,0.9260451310660516,0.9129206451382184,0.45134642205771913,0.9280120158781247,0.9304438007366878,0.9115974680828237,0.9784000286092336,0.5136430282873797,0.9643099810463828,0.5170761363229982,0.5686085183993134,0.7720201695097093,0.9140650144834245,0.9942781532739692,0.6838679683867969,0.4359689589815113,0.8057075421092158,0.5276257912241176,0.9894503450988806,0.7728069234345385,0.5860959124557451,0.49032650287880414,0.0,0.5605621714408325,0.9117047527089368,0.9149232914923291,0.41504845688946107,0.9137431606050853,0.7281049958874226,0.6019740371204806,0.9670993813253227,0.7668347459142438,0.9956370918714015,0.8498015234416908,0.9922397453778207,0.9133497836426707,0.914708722240103,0.5393555770124808,0.49848013446339806,0.6581196581196581,0.9873046525766191,0.7794228087115116,0.9132067374745199,0.3974537782069163,0.6118084611808461,0.40929084862139253,0.9900582913135214,0.786825447913314,0.9871616064084683,0.967063619783285,0.9922397453778207,0.980796051925759,0.9955298072452884,0.9677788506240389,0.9944211994421199,0.7980545721131496,0.8443300075099238,0.6572256195687158,0.7364016736401674,0.9930980223867253,0.9972821228051354,0.988949683510353,0.8481207309659192,0.9915602760791046,0.5976468905339198,0.5698601723706326,0.6554017809247935,0.9955298072452884,0.9834424060365483,0.9895576297249937,0.9248650001788077,0.9957801380395522,0.5645317026070165,0.9892715373886922,0.5690376569037657,0.9144941529878768,0.9563709187140149,0.8232664592497229,0.9854808139326968,0.9910238529485391,0.9938132532274792,0.981153667346136,0.979758967206666,0.9950649071987984,0.99907019990702
BQLHLP75ANF,0.8945392125308443,0.7874691556699925,0.7274255265887065,0.8928584200550728,0.9122411758395021,0.8410041841004184,0.8948968279512213,0.6540070807853234,0.9098809140650145,0.8936809355219397,0.8999034438364982,0.9512927797446626,0.6604799198941458,0.9280477774201623,0.6986017237063262,0.6352680327575725,0.765296999606623,0.8800200264635412,0.9677430890820012,0.7723420233880485,0.5675714336802203,0.911454421914673,0.7059328398240532,0.9498265565211171,0.9096305832707506,0.4479490755641383,0.6702070593283982,0.5605621714408325,0.0,0.8960411972964274,0.9078782677109037,0.5881343203518936,0.9022994671530237,0.5165754747344705,0.6775381754461253,0.9576583342273719,0.8720452025891356,0.973822551228409,0.8297392983585452,0.9837642599148876,0.9034795980402675,0.8856703501054966,0.7242427493473519,0.6892321996924508,0.856989593391267,0.9634874655795158,0.8979007974823875,0.883059757536745,0.5707899724636126,0.6989235775846655,0.7123341558488002,0.9708543432392804,0.9202517612559453,0.9488609948860995,0.944498086757501,0.9623788577763474,0.9545113185280549,0.9328040625111755,0.9257590387297501,0.9692450738475843,0.9043736365912098,0.8472624539570146,0.8510889389550478,0.8431141150806423,0.9676000429138505,0.9729285126774666,0.9528305260522834,0.9584808496942389,0.9652755426814004,0.8522333083002539,0.748775167185209,0.8496227157315024,0.9696026892679612,0.9654185888495512,0.968708650717019,0.9040875442549082,0.9562993956299396,0.7424453742445374,0.9631656117011765,0.7022136394521332,0.8934306047276759,0.9318385008761578,0.7385831277044667,0.9634159424954404,0.9537603261452634,0.9674927582877374,0.9419232557307871,0.9423166326932018,0.9702821585666774,0.996852984300683
BQLHLP76ANF,0.8821657189858026,0.9967814612166077,0.9542609877337911,0.6869076994600007,0.8830239959947073,0.8648213710975218,0.5757608268068519,0.9801523441690806,0.6094839609483961,0.8515896005435755,0.4818152558738333,0.9749669205736151,0.8804849265100311,0.9306226084468763,0.945427886850481,0.9908092836963129,0.7092229016915209,0.8460823230697707,0.9730357973035797,0.7503486750348675,0.6260057933698101,0.9287272467188785,0.9685298430068304,0.968923219969245,0.8356041912527268,0.827665128920359,0.9191073919107392,0.9117047527089368,0.8960411972964274,0.0,0.6078031684726245,0.960912634552802,0.6272216857990917,0.9679934198762651,0.8182956049064836,0.8797696956692772,0.7617923684869291,0.9748238744054644,0.9898079605192576,0.715266602295891,0.6671673282551943,0.7500268211565283,0.9597325036655581,0.9171762686407038,0.9951364302828738,0.7219897721989772,0.9379537245646032,0.5654257411579587,0.912384222007653,0.9330186317634016,0.991739083789293,0.9777563208525551,0.9221113614419054,0.9684583199227551,0.9166756070521761,0.9714622894539212,0.9621285269820835,0.9820119443550406,0.9456066945606695,0.9753602975360297,0.702356685620284,0.9681364660444158,0.9767907592175374,0.9848013446339806,0.9731073203876551,0.9855523370167721,0.975217251367879,0.9761828130028967,0.968708650717019,0.9939205378535922,0.9946000071523085,0.9749311590315775,0.9770410900118013,0.9633801809534027,0.9666702428208704,0.7890069019776133,0.9772556592640275,0.9915602760791046,0.8396452455029861,0.9934198762650646,0.8378214068590638,0.9034080749561921,0.9322318778385724,0.9643457425884204,0.972535135715052,0.9755033437041806,0.9619139577298573,0.9669205736151343,0.9759682437506705,0.9965668919643815
BQLHLP77ANF,0.8341379680291814,0.9967814612166077,0.9542967492758287,0.7597539605907807,0.8808783034724458,0.8777312877731288,0.779959231842077,0.9790437363659121,0.8852412116010442,0.8363194220934806,0.7380109430318635,0.9580874727318242,0.8795908879590888,0.9301577084003863,0.9438901405428602,0.9884132603797876,0.7604691914315346,0.8528770160569323,0.9818688981868898,0.7632585917104746,0.7789936702070593,0.933090154847477,0.9663841504845689,0.9787218824875729,0.8059578729034796,0.827557844294246,0.9181060687336838,0.9149232914923291,0.9078782677109037,0.6078031684726245,0.0,0.9544755569860173,0.6862282301612845,0.9684940814647928,0.8138969352358474,0.9534027107248865,0.7824267782426778,0.9855880985588099,0.9884132603797876,0.9770053284697636,0.7664771304938669,0.7547473447055038,0.9598397882916712,0.9171047455566284,0.9951364302828738,0.969388120015735,0.9367378321353217,0.7842863784286378,0.910631906447806,0.9126703143439545,0.9938847763115546,0.9794013517862891,0.9230053999928477,0.9758609591245575,0.9295140006437077,0.9836569752887745,0.9714622894539212,0.9861602832314129,0.9549046954904695,0.9857669062689983,0.9737152666022959,0.979866251832779,0.9861602832314129,0.9868039909880915,0.9840503522511891,0.986732467904016,0.9862318063154883,0.9858741908951114,0.9780781747308944,0.9939205378535922,0.9946715302363838,0.9843006830454529,0.9862318063154883,0.9734291742659944,0.9780424131888567,0.8776240031470157,0.9866967063619784,0.9915602760791046,0.9676715659979258,0.9930622608446876,0.8667882559095949,0.9339484318563817,0.9302649930264993,0.9713550048278081,0.9829775059900583,0.9853735293065837,0.9737510281443336,0.976611951507349,0.9861245216893753,0.9994993384114723
