"","Acetoanaerobium","Acetobacteroides","Acidibacter","Acidovorax","Acinetobacter","Actinobacillus","Actinomyces","Aeromonas","Agathobacter","Aggregatibacter","Akkermansia","Alistipes","Alloprevotella","Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium","Anaerococcus","Anaerosinus","Aquaspirillum","Arcobacter","Atopobium","Bacteroides","Bergeyella","Bifidobacterium","Blautia","Brachymonas","Bradyrhizobium","Brevundimonas","Burkholderia.Caballeronia.Paraburkholderia","C39","Campylobacter","Candidatus_Competibacter","Candidatus_Obscuribacter","Capnocytophaga","Catenibacterium","Caulobacter","Cetobacterium","Christensenellaceae_R.7_group","Chryseobacterium","Cloacibacillus","Cloacibacterium","Clostridium_sensu_stricto_1","Collinsella","Comamonas","Conchiformibius","Coprococcus","Corynebacterium","Cutibacterium","Desulfovibrio","Dialister","Dolosigranulum","Dorea","Enhydrobacter","Enterobacter","Enterococcus","Erysipelatoclostridium","Erysipelotrichaceae_UCG.003","Escherichia.Shigella","Faecalibacterium","Finegoldia","Flavobacterium","Fusicatenibacter","Fusobacterium","Gemella","Haemophilus","Holdemanella","Hydrogenophaga","Kingella","Klebsiella","Kocuria","Lachnoanaerobaculum","Lachnoclostridium","Lachnospira","Lachnospiraceae_NK3A20_group","Lactobacillus","Lactococcus","Lacunisphaera","Laribacter","Lawsonella","Legionella","Leptotrichia","Ligilactobacillus","Macellibacteroides","Megamonas","Megasphaera","Methanobrevibacter","Methanosaeta","Methylobacterium.Methylorubrum","Microbacterium","Monoglobus","Moraxella","Mycobacterium","NK4A214_group","Neisseria","Nesterenkonia","Nevskia","Oceanivirga","Oribacterium","Paludibacter","Parabacteroides","Paracoccus","Parvimonas","Peptococcus","Peptoniphilus","Peptostreptococcus","Phascolarctobacterium","Phreatobacter","Porphyromonas","Prevotella","Prevotella_7","Prevotella_9","Propionivibrio","Proteiniclasticum","Proteocatella","Pseudarcobacter","Pseudomonas","Rikenellaceae_RC9_gut_group","Romboutsia","Rothia","Ruminococcus","Runella","Saccharofermentans","Scardovia","Sebaldella","Selenomonas","Senegalimassilia","Solobacterium","Sphingomonas","Staphylococcus","Stenotrophomonas","Stomatobaculum","Streptobacillus","Streptococcus","Subdoligranulum","Succinivibrio","TM7a","TM7x","Thauera","Tolumonas","Treponema","Trichococcus","UCG.005","Uruburuella","Veillonella","Zoogloea","X.Eubacterium._hallii_group","X.Ruminococcus._gnavus_group","X.Ruminococcus._torques_group","dgA.11_gut_group"
"Acetoanaerobium",1,0.0983951062080692,0.0215838620595153,0.0544726875998674,0.025690395645232,0.0368552115460894,0.001918561876986,0.0484886370362195,0.0819502412314252,0.0376053456496809,0.0456199219458981,0.0496306346407598,0.00267789105180287,0.0448472682988696,0.0459904507115206,0.0766347647937736,0.06211190376559,0.0476692127944902,0.018308964481611,0.0439496291735467,0.00335380099197549,0.0172303670754889,0.0508090655240905,0.0568675907012469,0.0284040305978384,0.0639474896778379,0.0112907145196939,0.0904810788995253,0.017419671786244,0.0603920977521684,0.0682544495470551,0.0349377080943786,0.11017433328357,0.0575092094560377,0.0826663995359713,0.0765789022094163,0.0399059163428451,0.0809782089905178,0.0585780655783629,0.0688455094311947,0.054793414779162,0.0833889439837945,0.0893910480188107,0.0869913696485937,0.0101953615592586,0.0280944646301952,0.0881608090156394,0.0523456381492349,0.0147862601824721,0.0711137914868494,0.0525555234975213,0.0675160767197079,0.0464342689839197,0.0580428486219895,0.132724893700615,0.0326109371589771,0.0525735786618348,0.0499946909763504,0.0699954058231654,0.0793299781281647,0.00204190912317623,0.000675374702859016,0.0194444236472797,0.0676064147121089,0.112754567431003,0.0396173525700977,0.0214924004427137,0.0369066503717611,0.0104992611549961,0.0715549531717111,0.0962656765693408,0.0785194866696554,0.0299571361389863,0.0488803024502562,0.0776038783549283,0.0761200426487271,0.0575696745325686,0.0451385740980382,0.00669819673069101,0.0398118836456054,0.0612067065445053,0.11248839197885,0.0393409444725148,0.0336446385917037,0.0737894097599252,0.0503208635750708,0.072132609830116,0.0954980589145302,0.0179781713569173,0.0115124834171314,0.1076689845595,0.00441940892454092,0.0370590426867377,0.0266251566961838,0.0499205144957024,0.0365095285645296,0.0786358560314604,0.0515029572975467,0.0486570538585758,0.0237203488430386,0.0284135190968108,0.0394980847183869,0.0287510345908789,0.0612005001561302,0.0402898136762127,0.000792521835275511,0.00209047281491204,0.0010211815970511,0.0635222651373443,0.106735224963139,0.0815169909992777,0.0952362014185011,0.0739720404113501,0.0361875882130366,0.0578247520733474,0.0533903487888659,0.00197572259306352,0.116110338105336,0.0833614482500464,0.117040529431788,0.0529323974979143,0.0671833121390257,0.0444626120320424,0.0892377406601201,0.0162476383884148,0.0371970691500126,0.00649589501691252,0.0569826597080582,0.0200334923115427,0.0125381234140067,0.00775101791611666,0.0752446847547127,0.0888897044438986,0.0729984310489618,0.0275872080776558,0.0766494702444507,0.0830996164832744,0.0720021880153932,0.0570274813927736,0.07336052831211,0.0760546068449491,0.000376009648398752,0.0906769118486861,0.0819041734548839,0.0454344820822039,0.0565888026728492,0.0744205245380548
"Acetobacteroides",0.0983951062080692,1,0.0389856585668295,0.0611610363215122,0.0113175301452675,0.132362238227696,0.0104832437822706,0.0287520715182819,0.123273805431641,0.155790896165318,0.0327699831191645,0.135721762805955,0.0190343407703298,0.127200351247736,0.138795051494429,0.0438720221510836,0.135116253390365,0.0156584337712941,0.0589153166229106,0.025052584855194,0.0155696826010482,0.0107253941675913,0.068820304579376,0.157461360071627,0.0651513417554114,0.136833336310292,0.0139115396373091,0.156045306518126,0.12848506093825,0.0487608184565098,0.167920211196762,0.151509156736556,0.16043484361689,0.15870383067249,0.169758633289396,0.0722112418847118,0.144245945456328,0.0735465925894956,0.0536500098554078,0.147577986957412,0.0494369611782698,0.0699172046309127,0.159059586122004,0.101163954046862,0.0171169120020314,0.0246501150381258,0.0974094406950172,0.110659158304419,0.0438688378817926,0.0850986150188067,0.044798957044277,0.180646302712714,0.0811273732273043,0.127579356019979,0.15725439793515,0.0269721576251055,0.0318633023509354,0.149492866798253,0.0661104705964016,0.15513970369776,0.00652761120200062,0.0042432382751018,0.102015076623549,0.0879277299570527,0.151440971092947,0.166094291174605,0.0189855877904462,0.16140649903985,0.0629289212612219,0.129385547267944,0.187006035246498,0.195688484606863,0.0937383312206407,0.140093767469865,0.149997727677528,0.135242732140979,0.137655975819181,0.14943571351941,0.0107005583199495,0.147955318206258,0.0465808435395289,0.145037976708153,0.128241452969583,0.018777680488973,0.101491542815994,0.0985500884840101,0.16800268994528,0.148637494874081,0.0699710771024937,0.00946564950387595,0.169183830812547,0.0159469150844795,0.130390506363114,0.0588521248625603,0.153311506317947,0.166934078754087,0.207112406501888,0.136513818472,0.130751171285363,0.146064627735856,0.151508682969722,0.181916123811049,0.147367156508878,0.0781103930361783,0.153506949053,0.00414248381960067,0.0105864256893724,0.00524460861620475,0.109201835861309,0.173611350866706,0.193057474180433,0.0912708043041163,0.166933181309124,0.0258921125878036,0.0456953028746956,0.139233746315033,0.00617421973303055,0.0992158444309601,0.168330952755207,0.194556011532878,0.143203953573367,0.16705529007624,0.160757051493136,0.185027278392993,0.121901428448371,0.17195076563466,0.0116538702334121,0.14898448143091,0.125691225336882,0.0876787530197934,0.0437305145484256,0.0717089838945531,0.170027031635309,0.131394316138072,0.121829002517233,0.188228089981476,0.0944252992996228,0.153093455534913,0.0765846794434555,0.0964520951819374,0.180673780442454,0.00248994920325836,0.150811635198152,0.160715225056189,0.104716963161338,0.0872735932445888,0.103082190860286
"Acidibacter",0.0215838620595153,0.0389856585668295,1,0.0159487961743455,0.0161563330074149,0.0169450589367974,0.000438100017991493,0.0183297486277346,0.0235730200377661,0.0278435891463113,0.012202666105832,0.0226055633628755,0.0012684318597608,0.0255325269687742,0.027596142234314,0.0144633014444517,0.0247907433030483,0.00584355842254367,0.00347514536244314,0.0131762561605077,0.000816247760133041,0.00792916023309912,0.0214691774945719,0.0327150138640752,0.126889112138177,0.0245083879964883,0.179982912415926,0.0398718342151207,0.00614248243449613,0.0156691027136544,0.0290639670173653,0.0142193265741384,0.0576470464624908,0.0389666377766898,0.0444678240522202,0.0191920215496606,0.0328179600901665,0.0215558465725108,0.0283463353289063,0.0365059549068604,0.0101908620774113,0.0226447055113008,0.0409035995961282,0.0233433236163598,0.0463075392798537,0.0945053786880945,0.0210262806944226,0.0224792566693859,0.0199567973104452,0.0177458701035417,0.0202827149502086,0.0239842814333456,0.0237134455858709,0.019108147056347,0.0553702188622163,0.00373698956874426,0.00894709367462886,0.056272505033178,0.0155048542773548,0.0249700873121914,0.00039939260706911,0.0002218753544493,0.00523946046775805,0.0174436324943582,0.038676141150467,0.0255712628769647,0.00934092830777414,0.027157067316929,0.00308718066107252,0.0270826313982553,0.0433783465531766,0.0333928991774564,0.00781272265690043,0.0174676964340531,0.0383695774997976,0.0221642738733665,0.0237106019645953,0.0480107145335753,0.00129855430317572,0.0121178053578383,0.0135908042959501,0.0410676672729924,0.0139441141061214,0.0235566456731573,0.0166540281469868,0.085893461099115,0.0242345678786148,0.0469418874800703,0.0146570228921163,0.0989852030195755,0.0498331702123469,0.00130127693504442,0.0545216038936297,0.167313124182299,0.0286895073522564,0.0219826356423118,0.0325739622248417,0.0184976823506584,0.0384791070122598,0.0172289216626262,0.0194568766233358,0.0235114501771514,0.0165591663839966,0.00992479731522225,0.0493779072919784,0.000206504088367298,0.000749852648683729,0.00028779117044193,0.0186128511691611,0.0362983668165297,0.0384334021330186,0.0191931758726103,0.024930378104722,0.0261004263425415,0.0209700410287293,0.0410626825081906,0.00034222214768139,0.0254674937920187,0.0441809687194717,0.0485636474661168,0.0314871710824089,0.0312062056536517,0.0278274590205408,0.0334679190310376,0.00796363838884899,0.0281783233655456,0.00794047358394345,0.0312156557410699,0.010305146449499,0.00350033719125203,0.00224990512709497,0.0262165702647654,0.0342845218782021,0.0190938751034353,0.0101556459089396,0.0302811927303896,0.0226502772048269,0.0295286559569771,0.0123891567734398,0.0250758160823515,0.0268907001800523,0.000120467942692498,0.037185655443107,0.0360225615841863,0.0268326932155112,0.0163812128948978,0.0241503912722997
"Acidovorax",0.0544726875998674,0.0611610363215122,0.0159487961743455,1,0.037100180387331,0.0124654160305685,0.00142724507973565,0.0754597537552751,0.0685669643263961,0.0180304045853814,0.0664840407267999,0.0469476677939094,0.00187664959015429,0.0414552619314378,0.0263440005481207,0.0810010921637054,0.0734515783440198,0.0784455592987274,0.0126684154695723,0.058357923281379,0.00226171867268574,0.0139062738911945,0.0494686919233839,0.0374775266740384,0.0247849053232693,0.0597995851727646,0.0117698281007421,0.068528032647181,0.00742545735351237,0.123582771911409,0.0374400041743128,0.0198482849583529,0.0676152943531587,0.0348926692019597,0.0534767530040327,0.0878362319610438,0.0430546310645062,0.141195321945588,0.0923696073862915,0.0416763357892535,0.042688706914438,0.0753355164793561,0.060978404633491,0.0698159131795252,0.00805866414331059,0.0275583469171078,0.100931932961033,0.0781663043852323,0.0121090949126004,0.0637839097189659,0.0683866730853241,0.0501589230364328,0.0357089410793159,0.0475452923370968,0.0998504343231899,0.0196692232036382,0.0852307596274792,0.0309797605273839,0.0822125268005529,0.0548405520385627,0.0018255011224005,0.000402737237871541,0.00774415695450632,0.0576188624385683,0.0768755044030745,0.0195780174364898,0.0242148121579318,0.0166193402029361,0.00548109782782263,0.0577220892376037,0.06986567734825,0.0479938219391385,0.0142306610120298,0.0617146647089487,0.0475124984445061,0.0300440938590491,0.0280154903344305,0.0275177724061448,0.0089002997688979,0.0277494126039397,0.0843553619403264,0.0877732913941192,0.0198446705387439,0.0598815503744949,0.0504894825575269,0.0258218649561719,0.0533657014824937,0.0716813917883016,0.00823789423925966,0.0120993682255497,0.0741935842028781,0.00193395222622013,0.021350103837314,0.0203845954346278,0.0216873288224867,0.0185386551055634,0.0507554170137992,0.0443621187633014,0.0427331234650863,0.0123447453251104,0.0140620976114014,0.0293632671729524,0.0140347920452026,0.0625615181992401,0.0198424554435698,0.000726152021420198,0.00148115091081141,0.0010953139053048,0.0761117009208338,0.0942314241064845,0.0530848387763807,0.0750592429545439,0.0713358887531248,0.032164236018248,0.0674937211700645,0.0234458691912919,0.00184015333327598,0.0472353229734299,0.0510801973308508,0.0852547081286615,0.0266901459011932,0.0490778136512407,0.0216377986025332,0.0553089485106938,0.00711971288934852,0.0175408694440005,0.00448242228148465,0.0423349711086859,0.00886627759873635,0.0054790491063141,0.00349209577254816,0.0658829595226728,0.0713212571815579,0.0555257389763337,0.0121034915613107,0.0552313093892741,0.129317725078923,0.0560199701209175,0.0658577899584649,0.0630588801007596,0.0670387241311127,0.000425060804324515,0.0688285677502,0.0490170205520097,0.0241973685153706,0.0557893205107431,0.0707772941954738
"Acinetobacter",0.025690395645232,0.0113175301452675,0.0161563330074149,0.037100180387331,1,0.00260212417965035,0.000193525760227214,0.0600662853476238,0.0173225968774003,0.00369298716988085,0.0360108192644393,0.0098819104146567,0.000316582746765485,0.0108156209311086,0.00586879826084672,0.0627644222557053,0.0252872478258383,0.0602708578804991,0.000895838207605026,0.0492955704473975,0.00032238633852474,0.0127463098543389,0.0215470760956905,0.00699448849162481,0.01823203427284,0.0125205245740002,0.0227198869273658,0.0166252591986854,0.000973788041310314,0.053657123713873,0.00904134518504468,0.0036958993370205,0.0152759869329504,0.00725726357455713,0.010747715679675,0.0434582482079992,0.0119922966826458,0.0453830850298632,0.0640931427754193,0.00938257415365812,0.0188756684734499,0.0422747927286304,0.0166108822248818,0.0330932081372597,0.00819751879559472,0.0321766735330817,0.0341775962053025,0.0171093362876977,0.00287826752586119,0.0268494795033893,0.0353047041927919,0.0090709908613407,0.0122916897700393,0.0145625583031693,0.0235656841795844,0.00400668557779762,0.0437052208544697,0.00901029407012706,0.0338941622354391,0.0107323478025994,0.000699979187007078,0.000262537842534922,0.000890232186085057,0.0343355213108069,0.0236075306384314,0.0033015630362827,0.0163095566681706,0.00452349701036627,0.000457013746139056,0.0141536748101698,0.014703343905148,0.0111802875130264,0.00414134096633112,0.0154705394736439,0.00973950484749053,0.00840276881734885,0.00852112136077865,0.00685016658984346,0.00298289102865208,0.0048636207413099,0.0381758224745221,0.0192585276050934,0.00456984583938675,0.0369793470702528,0.0198392827648602,0.00991146032073083,0.0148495711687314,0.0180118696379763,0.00102721367470615,0.017183424209198,0.0153426566237044,0.000496046763777024,0.00703714476828487,0.013687839498839,0.00438665449692806,0.00313433328379026,0.0105360400008745,0.0135723152439523,0.0124396626510599,0.00225520944997924,0.00242362549661339,0.00581678351342059,0.00280725190550865,0.0222463618244537,0.00511103038643776,0.000247077194972934,0.000625052563119791,0.000269637152550877,0.0166110496750356,0.0210403809908734,0.0101354890996935,0.0297362215727844,0.0168571082665492,0.0343942046603311,0.0267819900939602,0.00723991422654846,0.000380985934843055,0.0307585294136909,0.010147350230707,0.0166176971658344,0.00534219211920843,0.0124999504204316,0.00367366382074851,0.00954954863010814,0.00104775391749354,0.0037915076056108,0.00435586060760329,0.0111834984571692,0.00140715515662661,0.000632685817282882,0.00111447942472914,0.0355366278570202,0.0154293391946788,0.0157150922770139,0.00183390428553862,0.0112866552423076,0.0376749988458337,0.0120370822126213,0.0241986842578929,0.0190102804773885,0.0176252686822197,0.000153841643001926,0.0158417705442892,0.00945476065170608,0.00692883342012876,0.0207625589221581,0.0283100803465368
"Actinobacillus",0.0368552115460894,0.132362238227696,0.0169450589367974,0.0124654160305685,0.00260212417965035,1,0.00655752055307148,0.00533896262719754,0.050260695885473,0.116765277935543,0.005774088560638,0.0556002959932613,0.0105041989911844,0.0416421208731999,0.0786375055024885,0.0110999984773291,0.0442394886049368,0.00288939689072353,0.0187829291307171,0.00474354184912163,0.00854089498527225,0.00382044381876411,0.0181111751983914,0.0990655865240731,0.0177896082763772,0.0600420436764615,0.00727812362550607,0.08320669615181,0.0434676427509638,0.012152222656197,0.0842359267825955,0.0451884332914874,0.127131999689454,0.0982774844278982,0.125162775334471,0.020089780267542,0.0428423238264933,0.0248178354907061,0.0135377049104714,0.107593461766812,0.0106622818361049,0.0180116009914562,0.0826785297198203,0.033744325531229,0.00667292988310611,0.00885041024900526,0.0330163142611629,0.0330788517082049,0.011754427515646,0.0323748126327483,0.0100500593851285,0.0796904416370869,0.0169115592214968,0.0519113567955824,0.109509635381396,0.00788598000412272,0.00659356058598691,0.101469599905105,0.0177073011683038,0.0820469462088005,0.00384313873858706,0.00309433268041585,0.0407279262996501,0.0199964574691103,0.0781722771198426,0.139864373625435,0.00559067055518781,0.0585241930084425,0.02801563122324,0.057932740727382,0.100444430201437,0.0978260361918603,0.0207835673189246,0.0299828404780489,0.106088108085019,0.0662352463261404,0.0585837529629635,0.078174704531959,0.00414396471529278,0.0453094939234063,0.00829197286072805,0.0887377960408969,0.0455650483038669,0.00376914924009395,0.0241703443014763,0.0344782492919723,0.0498513759729178,0.0730709960728076,0.0485733068282528,0.00415094105497703,0.1405982560879,0.00933295995209153,0.0595045668951136,0.021788741870787,0.110282104636133,0.108205712659995,0.095127142699153,0.0471343933645886,0.0637460712349259,0.0965408585016787,0.113718398154806,0.0772317254017122,0.0868956452926646,0.0128005543851368,0.107959827044919,0.00316452270992484,0.00622087518564792,0.00405428263297352,0.0326781526094452,0.076052359570364,0.110351846215133,0.0297774005296797,0.057923905483814,0.00581546693683809,0.00910409499721516,0.0833742799849069,0.00262910018402902,0.0309318879007463,0.13940948682508,0.1103473281747,0.0851769495534238,0.0635896540353304,0.128530770826463,0.114660067427311,0.0506117924783853,0.0857584677242847,0.00402720767331512,0.0617614473742342,0.0585437587649628,0.038033569763592,0.0191176169762578,0.0173842035474863,0.0773225085567327,0.0375152200446369,0.0504713097701492,0.0850964866034313,0.0345299539271968,0.0744515595169487,0.0143949471458511,0.0315651109173187,0.0559228636722749,0.00202441623900714,0.102797115402937,0.122196044136612,0.0376120931152198,0.0238285503738024,0.0272916549971465
"Actinomyces",0.001918561876986,0.0104832437822706,0.000438100017991493,0.00142724507973565,0.000193525760227214,0.00655752055307148,1,0.000407908256592911,0.0028572015945087,0.0119760030431003,0.000455504113077854,0.00487050621244234,0.0280688034284947,0.00352597805502434,0.00637635412971986,0.000836326950437614,0.00250035249832459,0.000503369752620295,0.0277607352887704,0.000274670514228755,0.0229539052259952,0.000579318838470379,0.0010067437024654,0.0102085450766749,0.000607776867773118,0.00483271918792223,0.0001447230155426,0.00494174238515969,0.0274293437577677,0.000978343334840365,0.00626625063692832,0.00696457812352966,0.00651179731294668,0.00943650364473052,0.00788270772425442,0.00131650121662714,0.00322087534502169,0.00157117856456167,0.000920966174643487,0.00754831677714336,0.000478992015260524,0.00115140955324586,0.0041845626768165,0.00208559149385658,0.000307018376972203,0.000252797963545277,0.00210399404732396,0.00257869983156583,0.00079439888513421,0.00202520026378759,0.000600745804101219,0.00702379866017576,0.00114497491796075,0.00310313177920266,0.00516280527248749,0.00254282353953608,0.000591871402683015,0.00564090709918091,0.00117094873514083,0.00574803831758613,0.0240259107833956,0.0679080492253231,0.0125914016726911,0.00133396024161794,0.00412631506598785,0.0149276387779262,0.000768217087549999,0.00434579794112234,0.02960524216514,0.00571249864900986,0.00634520301499333,0.00691856807767608,0.000986188041572487,0.00248667986287169,0.00913380228367714,0.00531831526699294,0.00461086910098441,0.00626211877506556,0.011943818667415,0.00505877997690593,0.000671642665077708,0.00584565211508085,0.00992186108140372,0.000290390056919242,0.0017600680678508,0.0017054132585534,0.00364663393448751,0.00392250279550444,0.00236549149469799,0.000119340250329812,0.00817705562126878,0.0127685480979799,0.00439728703829589,0.000670045315224074,0.0120615050058599,0.01878683544369,0.00714668298836148,0.00299511965257389,0.0034331969600314,0.014750628219585,0.0157947354583772,0.00708952862140738,0.0128094994063244,0.00100327812527781,0.00769405452429188,0.0341761261660459,0.0264506429105672,0.0496526054097188,0.00275670825397572,0.00440921011525625,0.00938511113618474,0.0017642728747501,0.00559015303460696,0.000231601677035336,0.00067617649197854,0.00529170659865326,0.074807662456941,0.00139881985757317,0.00916768442425207,0.00669290690381535,0.0067350161631136,0.00418356885142041,0.020550421126001,0.00938718591789059,0.0258261852907434,0.00697841278894797,0.00287593828521005,0.00378800294885046,0.0269759271392857,0.0147476488988578,0.0195145987226722,0.00111548405599475,0.00443651261350194,0.00280797861942459,0.0189609026417616,0.00644242533341799,0.00214465630394175,0.00478339352285016,0.00139238033675304,0.00199532326438877,0.00358118500781451,0.0750064572298355,0.00684462609476539,0.00948611715185322,0.00256056795756354,0.00157301550084165,0.00168543041180749
"Aeromonas",0.0484886370362195,0.0287520715182819,0.0183297486277346,0.0754597537552751,0.0600662853476238,0.00533896262719754,0.000407908256592911,1,0.0414218753668227,0.00909960179431945,0.099616837317449,0.0244571048566701,0.000687409484723851,0.0251671587771276,0.0143796397663465,0.0857875728766752,0.0564955093070252,0.0534510913158657,0.00404789240694459,0.0549609868043692,0.00067819133072589,0.0092437139236097,0.0293105401235433,0.0183552613007053,0.0240488708372576,0.0318582140425467,0.023755208891486,0.0383096696866455,0.0024573709003029,0.10927919370407,0.0214895387922035,0.00939783532440733,0.0355279357615043,0.0185479992259533,0.0267027577611782,0.0872776883062774,0.0275314259043336,0.103578144021069,0.126245554789022,0.0225596520180022,0.0354738187673592,0.0876075187958073,0.0359074075274699,0.0520827754473409,0.0121077428095964,0.0346183880561742,0.0727474472131194,0.039944895612208,0.00647249131841088,0.0479064071919484,0.0470569794849683,0.0226586803162456,0.0212114581174064,0.0335505110111684,0.0541654078214058,0.0102457502931553,0.0447533228521359,0.0180938076693821,0.0640929441608293,0.0282773153314102,0.00159327469838146,0.000165369188398613,0.00248453204729151,0.0482080141335929,0.0497598984839343,0.00836270020378036,0.0232681300556939,0.00881596352030656,0.001511817167182,0.0338362945205558,0.0354505492272289,0.025897123081836,0.00665216642177864,0.0380147314881503,0.0250172662956856,0.0194359276988897,0.0196381039721119,0.0161823661362594,0.0063823413794769,0.0129034843158838,0.0696557564138168,0.0476144180691732,0.0111459243714422,0.051587545550763,0.0433503221809484,0.0187344009457548,0.034075650417262,0.0420585621959211,0.00349068347162716,0.0260424888859081,0.0367214239987282,0.00122762336179303,0.015079440956543,0.0176374400164757,0.0110265114246557,0.00783482776164666,0.0248873467502023,0.0324996700552169,0.027044499522081,0.00542343557049728,0.00600837298717835,0.0137958831863177,0.00632385823566492,0.0440283325962304,0.0108838128942116,0.000344145912260135,0.000790547342193211,0.000644938401663874,0.0367722845278134,0.0517906176567747,0.0256426399135196,0.0663007471124665,0.0401416353893649,0.0305954837002237,0.0539490871108165,0.0158078567368569,0.000671498073656761,0.0463287978953554,0.023868527582921,0.0405207604496433,0.013690342021016,0.0296187316692997,0.00950921578514447,0.02489914537613,0.00271165405767892,0.00871495156057183,0.00426450742524471,0.0263687128117196,0.00387403443048904,0.00156198406823364,0.00123118622170643,0.05096513838829,0.0356953364550614,0.0395350511660708,0.00473760129400113,0.0267703157271722,0.0888552800649323,0.0302566676081563,0.0435192793522091,0.0476104832457025,0.0380958818632349,0.000159058082878377,0.0371215500778994,0.0237916959857047,0.0143381322289966,0.0425838483456305,0.0591680097825711
"Agathobacter",0.0819502412314252,0.123273805431641,0.0235730200377661,0.0685669643263961,0.0173225968774003,0.050260695885473,0.0028572015945087,0.0414218753668227,1,0.0508879469400457,0.0437083343072862,0.0727397718964543,0.00492805576121912,0.0617764800399822,0.0640772989635971,0.0549349996790373,0.0656830320171425,0.0319766129956078,0.0236485851069584,0.0349795255593369,0.0057086706629447,0.0115294677429584,0.0595017089068405,0.0745387939189476,0.0388294211903896,0.0809700498026694,0.011091945026926,0.0867983036234989,0.0307591443270296,0.0657004160572228,0.0847355800624946,0.053614474948051,0.119801339218237,0.0733248774975476,0.120362760163433,0.0783479800486636,0.060072210894194,0.0907231558698342,0.0614185720648228,0.0843803117217566,0.0469879499706315,0.0698777263008221,0.0874084655327194,0.0675839813047417,0.0114204686412228,0.0247602334711064,0.100956390793108,0.0693853708306579,0.0197743334770156,0.0692224950646923,0.0438245181091626,0.0921856426477857,0.0463431000842171,0.0766662990379325,0.134651983261507,0.0259758497093174,0.0436527098436355,0.0671233918681953,0.0673619675688885,0.11178717662103,0.00286974713232325,0.00103035902856365,0.0298888108295366,0.0603021270168997,0.0977567719604386,0.0587877363512444,0.0184790149923952,0.0555821008104449,0.0211207167973484,0.0745888347867826,0.108741588086698,0.0868291610330711,0.0307287643133061,0.0696347909861665,0.0974761953079219,0.071227339109703,0.0616748645370672,0.0674758534790339,0.00847788812558957,0.0729453359725404,0.0565038936838749,0.121487619678492,0.0544150887801287,0.0296262163580484,0.0666073497539205,0.0558823763782823,0.0752486428895499,0.0980743948867256,0.0266079126841638,0.00957190551138602,0.128625029005761,0.00615742744674525,0.0605542474449584,0.0328418456736778,0.0577312576406795,0.0537042362976761,0.100536194914062,0.0731237179116966,0.0658193492615728,0.0380435562278181,0.043147612899978,0.0546196775148373,0.0460813569868142,0.0578493734264124,0.0604292757220005,0.00150476281219725,0.00347373312223914,0.00198756567705726,0.0891887655040211,0.120679742980031,0.0943951310803937,0.0793068259810953,0.0789095154530565,0.0298128505028354,0.0577293530387045,0.0513662375862439,0.00276203022466006,0.0687666956438763,0.0980556382794232,0.127880150624994,0.0582891049300972,0.0661540911473937,0.0626988691448811,0.124599954269778,0.0286048304784478,0.0522464781618043,0.00618026308139847,0.0891189025041143,0.0355207645595233,0.0232904785689059,0.011596650452357,0.0616568505614897,0.0994881696927671,0.0727799063477318,0.0445734806090209,0.0933152605577684,0.0921978707321026,0.0907773852432736,0.0580319500637416,0.0831012813968009,0.0798000365525204,0.000666448299927452,0.112487263297725,0.111309553699673,0.0618384318641726,0.066566979915733,0.071912801188559
